Test, Number of Bodies, Simulation Iterations, Blocks, Threads, Time, 
1, 128, 1000, 16,8,263
2, 128, 1000, 16,8,214
3, 128, 1000, 16,8,201
4, 128, 1000, 16,8,195
5, 128, 1000, 16,8,192
6, 128, 1000, 16,8,204
7, 128, 1000, 16,8,302
8, 128, 1000, 16,8,202
9, 128, 1000, 16,8,187
10, 128, 1000, 16,8,186
